deposit_avg,monthly_avg,safe_score,cvt_score
4303,65,3,8
4056,47,4,2
3810,70,7,2
3449,58,6,1
3565,55,1,1
4229,44,1,3
3699,64,7,7
3943,51,9,4
3966,65,7,5
3907,56,6,5
4459,41,6,2
3445,54,5,7
2661,60,5,9
2180,48,6,6
3813,62,3,5
2681,59,7,1
3132,55,1,9
3015,47,9,7
4372,64,7,1
3444,55,2,5
3005,65,6,7
3636,42,5,2
3378,56,8,9
3910,51,8,8
3698,42,9,9
2337,48,1,1
2521,44,1,7
4138,58,4,9
3418,42,5,8
2746,59,8,7
3555,51,9,4
3027,66,2,8
4116,59,2,3
2955,44,7,7
3075,64,4,6
2229,64,6,7
2399,47,3,4
2931,45,2,3
4235,55,4,6
2252,57,1,4
3877,46,8,3
4002,56,2,2
4031,48,5,9
4369,70,2,2
2269,54,8,4
2949,42,1,5
2984,41,9,6
2813,62,8,7
3158,63,7,1
2190,62,2,7
2288,66,3,4
2537,67,2,7
2901,63,5,6
2935,43,3,5
3892,69,2,7
2522,69,4,7
3293,50,5,7
3351,50,5,3
4483,67,2,8
2156,57,8,8
2515,43,7,3
3958,42,6,4
2787,65,3,1
2357,67,3,7
4147,45,3,7
4225,43,1,7
2291,60,2,2
2735,53,6,3
3531,58,6,3
4492,57,4,2
2469,53,6,5
2142,53,8,6
3737,70,2,2
3854,62,7,8
3119,61,5,9
3951,60,1,1
2238,68,2,9
3345,51,2,1
4216,49,8,8
4343,48,7,2
3792,50,5,7
3261,66,6,6
2984,67,8,7
3596,63,8,6
3977,54,7,9
3407,46,5,3
3809,48,5,4
2279,41,2,4
3238,59,8,8
3412,61,9,4
2557,56,8,8
2181,57,6,3
2372,63,5,2
3475,44,9,6
2208,53,1,3
2387,40,5,4
3944,55,8,8
2956,42,9,3
3798,63,7,3
4480,62,1,9
2246,61,2,4
3061,41,5,4
2305,45,6,1
3089,50,5,2
2170,48,4,5
3638,58,5,7
2126,66,1,5
2302,59,9,7
2141,57,1,4
2357,56,3,9
2409,49,1,6
3809,56,4,9
3427,55,8,8
4411,54,1,3
2574,50,4,5
4125,42,4,3
4199,50,5,5
4364,69,6,5
3070,69,5,6
2738,53,7,3
3685,45,7,5
2872,68,6,8
2272,60,1,6
2100,56,3,4
2390,57,6,3
4126,51,7,3
4281,40,3,4
2794,45,7,2
3286,47,1,3
4045,56,2,7
4101,42,2,3
3080,42,9,1
4141,62,1,4
2160,43,9,3
3635,63,4,4
2137,49,6,2
4231,47,7,7
3440,59,3,6
2371,46,1,6
2874,50,6,6
2252,69,2,9
4002,51,7,5
3018,40,8,5
3791,62,6,8
3916,60,7,9
3221,40,1,8
4364,54,6,4
2795,43,3,4
3303,58,9,5
2267,67,5,5
3592,62,3,5
2412,62,6,4
3907,49,2,9
2277,44,9,7
4467,63,1,3
4474,40,5,8
2656,51,4,2
3033,63,7,7
2198,57,3,9
2488,68,7,7
4361,48,9,3
4116,53,3,9
4307,60,2,7
2312,56,1,2
3362,69,5,7
4143,70,7,2
3350,58,6,9
3061,64,9,6
2861,69,2,4
3484,54,1,9
3612,49,5,7
2822,58,9,6
2551,49,4,5
3427,45,6,5
3915,48,7,7
2158,47,7,7
4091,49,2,3
3034,67,3,6
2175,67,8,6
2920,47,6,2
3253,42,1,2
2152,70,9,9
2227,69,9,4
4035,63,8,2
4181,64,9,3
2587,48,9,1
3517,47,1,2
2971,58,8,9
3354,43,2,2
3194,43,2,4
3488,48,9,8
3611,56,4,7
2473,61,1,6
4035,52,6,3
2804,52,8,1
3272,51,4,2
4138,62,4,8
3607,52,2,1
3506,42,6,5
3772,63,7,7
3268,69,5,8
2136,54,8,6
2412,53,8,5
3524,63,7,4
2313,57,3,3
3354,65,1,5
3434,50,1,4
2796,43,4,3
3811,64,8,6
4448,49,1,1
2804,54,6,9
3069,64,5,2
3207,56,6,7
3230,57,1,1
2814,68,4,9
3010,58,3,5
3750,48,4,9
4442,64,6,8
3693,67,7,4
2461,62,2,7
4020,65,2,3
3226,57,6,2
2598,46,8,5
3237,62,1,2
3944,44,4,6
3667,41,6,6
3785,48,2,4
2351,43,7,3
4134,53,9,7
2349,40,9,5
3323,62,6,6
3753,54,2,7
2333,50,2,3
2488,46,4,1
4182,52,8,1
2872,56,4,7
3980,52,6,7
2832,65,6,9
3339,46,7,4
3146,68,7,7
4159,67,4,7
2551,45,1,1
3743,48,5,2
2811,58,4,9
2638,66,2,7
3840,46,6,7
4219,49,1,8
2850,41,9,9
3501,45,4,7
2135,61,7,9
4448,68,6,1
4200,67,1,8
2310,54,9,6
4344,48,8,3
3637,51,3,9
4463,45,6,6
2948,45,7,8
3597,65,2,6
2192,53,9,4
2549,70,5,7
3610,46,2,3
3445,40,4,2
3923,63,3,7
3910,70,6,4
3356,70,3,9
2757,54,9,2
2349,53,8,6
3465,54,3,2
3161,59,2,9
4449,60,6,9
2630,56,3,7
3857,47,2,4
3208,48,1,1
3267,53,5,3
2770,63,9,1
3888,64,8,2
4164,47,8,6
2175,60,3,8
2971,59,3,3
3082,70,7,6
3252,43,1,2
2650,52,3,4
3075,44,8,2
2202,57,3,3
3585,57,6,7
2445,62,9,1
3580,63,7,6
2971,65,3,4
2864,70,7,5
4439,53,1,8
2835,51,9,4
3573,69,7,9
2769,46,9,2
2805,55,4,7
3645,49,9,2
2580,43,1,2
2524,70,7,7
4055,54,3,6
2646,66,3,6
2586,66,8,6
3034,50,5,3
3661,44,9,6
2906,56,9,5
2121,46,1,2
2269,68,4,5
3191,50,4,7
3829,45,2,8
4390,61,7,8
2599,42,4,3
3797,69,9,6
2316,42,7,2
2593,66,4,8
4378,51,4,8
4251,55,8,5
2622,60,8,8
2755,60,1,8
4310,58,6,3
2257,65,7,1
2960,62,5,2
4090,52,7,8
4493,41,2,5
3946,64,9,8
2481,64,1,4
2152,67,5,6
2789,50,6,9
3820,64,5,5
3312,42,3,5
2232,52,5,1
3797,46,1,2
3861,68,4,1
3182,43,6,9
3893,56,7,9
2290,52,4,4
3623,50,9,9
4459,70,8,4
2346,60,8,6
2838,54,6,2
4115,46,9,7
4331,68,7,5
2871,45,7,4
2265,41,1,8
4026,42,6,5
3266,45,9,1
4096,46,3,4
3595,60,8,9
4031,59,2,2
3719,54,1,2
2547,62,7,1
4246,63,6,6
3562,65,8,8
3251,70,1,2
3322,58,7,6
4175,56,8,8
4379,50,3,1
4120,52,3,3
3033,53,6,8
2741,43,2,9
3502,54,9,6
3805,49,8,3
2797,65,1,9
2320,70,2,1
2527,40,5,2
2497,62,4,9
3575,59,9,6
3879,63,8,1
3885,61,6,4
3842,57,7,2
2658,47,6,6
2220,42,8,2
2438,47,2,5
2690,65,8,5
3338,50,8,6
3411,64,7,8
4342,57,2,7
4285,48,3,7
3995,56,1,9
3605,49,7,5
2468,60,2,2
2361,67,8,4
4342,52,6,4
4382,50,2,4
2641,44,6,2
2252,65,1,8
3440,47,6,9
3199,41,9,8
2598,44,4,5
3111,52,2,5
2834,60,4,4
3234,48,2,1
3642,64,3,4
3026,61,8,6
3543,66,6,9
2922,41,5,6
3473,56,8,3
2835,52,9,7
4424,48,3,7
2804,54,4,1
2493,56,5,6
2771,41,1,2
3747,70,6,8
3800,70,7,9
2230,61,5,5
4493,70,3,1
2400,63,5,9
2373,58,6,5
3575,65,5,2
3498,63,7,4
4019,49,9,4
3097,62,3,1
3153,52,6,8
4204,50,4,4
2457,44,7,1
3993,40,4,8
3113,49,7,4
3772,45,1,1
3169,59,5,8
2920,59,1,5
2878,45,6,5
4408,58,2,8
4368,51,5,8
4191,45,8,3
4237,51,9,1
2807,54,4,8
4093,70,6,1
3953,47,2,3
2170,48,8,1
3097,57,6,4
2990,45,3,2
4356,56,5,8
4453,52,8,7
3437,65,2,4
4414,64,2,9
2771,44,2,7
3937,53,3,8
3398,60,8,4
4219,58,6,2
2171,69,1,3
3655,64,8,8
4394,60,6,5
3670,65,6,3
3735,50,6,6
2541,51,3,4
3915,68,5,3
2476,70,9,8
3892,62,3,1
4471,45,5,6
3492,50,9,2
3750,51,1,4
3389,69,6,7
4033,56,7,8
2774,50,8,7
4441,46,6,5
2897,61,8,4
4341,53,5,7
3452,63,8,3
3809,40,5,6
3884,44,7,3
2940,50,5,3
4167,69,6,4
4083,58,2,7
2643,45,5,8
3030,64,3,9
2240,65,3,9
2601,46,4,8
3321,65,4,6
3453,50,9,4
3460,68,5,5
2965,64,6,1
2590,70,5,7
2707,52,1,4
3271,41,2,2
2495,60,1,7
4389,66,4,5
4163,45,4,4
3343,56,1,1
3418,57,9,6
3201,50,2,7
2330,65,8,9
2166,57,3,6
4158,50,4,2
2644,48,6,8
3469,63,8,9
4265,61,3,6
3949,54,6,4
2150,52,7,4
4122,43,4,4
3538,53,2,9
2465,59,6,6
2932,57,6,6
2596,59,4,3
3381,43,3,7
2799,50,1,7
4191,63,5,7
3747,66,8,6
3215,46,5,7
2579,54,9,8
3874,40,1,6
2289,54,4,4
3592,56,3,1
3705,57,5,9
3950,65,1,5
4050,44,6,3
4076,59,7,2
4013,61,6,6
2181,49,3,4
4032,65,1,7
4216,59,7,6
2567,58,3,4
3745,50,4,1
3868,52,3,4
3788,46,2,5
3327,70,3,9
3918,40,7,6
3726,41,7,4
2326,61,2,8
4312,69,4,9
4188,63,8,3
3493,63,3,7
2256,50,2,7
4064,70,6,3
3119,64,1,1
3215,62,3,6
2408,63,9,7
4393,44,2,5
2196,44,8,2
4235,67,7,8
4185,44,9,9
2835,54,2,9
2801,53,7,5
4432,66,8,2
4365,40,1,9
2460,49,9,6
3676,58,1,3
4482,57,8,2
3789,62,7,1
3316,62,2,5
3854,42,4,8
2339,44,7,1
4443,47,7,7
3113,51,1,4
3510,49,6,8
2592,70,5,2
2606,41,6,3
2906,69,9,9
4365,63,5,5
3883,40,6,3
4073,53,4,2
3625,54,1,1
4205,48,5,2
4354,48,2,9
2941,60,6,3
2245,51,5,2
3056,55,4,9
3460,41,1,2
3696,68,4,9
3827,63,1,2
3330,50,3,4
2978,44,3,8
3659,63,3,5
4336,52,4,5
2171,51,9,7
2133,65,5,5
2333,57,9,8
3503,51,7,6
4089,53,4,5
3233,61,3,5
3957,60,4,8
2414,52,7,6
2807,56,1,3
4340,51,2,4
2652,41,5,3
3065,60,5,7
2489,59,3,7
2482,53,4,6
2913,53,6,5
4370,70,5,3
2874,55,3,7
4132,47,9,7
4054,70,4,1
2896,55,5,2
3409,54,7,4
4107,48,7,5
2200,58,9,6
2200,64,7,5
4076,59,8,9
3290,60,8,7
4180,68,7,5
3813,40,2,5
3742,62,3,2
3198,51,5,4
2175,55,5,4
2437,65,5,2
2275,52,6,5
2885,67,8,4
2593,64,9,1
3402,46,9,5
2768,69,4,3
2129,55,9,6
2274,58,4,3
3900,68,9,9
2252,59,9,4
4414,65,1,7
2808,57,1,9
3761,68,2,9
2111,67,4,5
3505,43,7,3
3524,63,8,7
4455,65,5,1
2909,70,1,8
3611,70,8,8
3898,48,2,5
4330,50,3,9
2819,70,8,3
2389,46,2,1
3752,56,2,5
2506,50,2,2
2953,66,8,6
3905,45,1,4
4336,51,6,5
3053,48,4,3
3992,50,5,5
3859,64,5,2
3056,63,9,4
2459,47,8,3
3946,40,1,3
2988,48,1,1
2638,48,9,1
2913,70,6,6
4284,63,3,8
3908,47,6,3
2711,60,7,2
4040,51,3,1
4241,53,6,6
2494,47,3,9
3074,69,5,6
3723,66,1,7
4206,48,2,3
2510,44,1,4
3382,51,8,3
3278,62,1,1
3825,43,7,2
2716,45,3,3
2450,66,5,5
2409,58,6,6
3125,45,2,3
3242,65,1,2
3634,52,1,3
2957,67,9,4
4490,55,5,8
2841,51,2,3
3574,60,1,9
3117,67,9,4
2968,51,3,3
4065,45,4,3
4163,48,8,8
2320,40,7,1
3348,40,1,2
2367,56,6,4
4251,62,9,2
3548,43,3,2
2550,58,4,9
3324,61,8,2
3788,57,8,4
3686,70,2,9
2613,41,9,7
4453,64,9,9
4419,52,2,9
4142,47,3,2
3656,47,8,5
2494,44,5,5
2274,48,6,5
2461,45,4,5
3489,66,1,8
3465,68,3,5
4451,68,2,2
2702,43,1,9
3191,62,7,8
2781,68,2,2
3322,53,9,9
2309,40,2,3
3755,49,1,5
4104,60,7,4
4016,65,4,2
2241,66,3,9
4414,40,8,1
4326,61,8,1
2589,66,6,8
2672,70,4,7
2110,42,2,2
3086,51,8,6
3570,46,1,6
3450,69,9,4
4476,69,7,2
3958,48,1,8
3180,65,2,1
3250,55,9,8
2195,52,2,9
2544,69,2,9
4060,51,6,1
2659,52,1,3
3680,68,8,5
2616,69,6,3
3177,70,9,2
4149,48,6,9
4083,41,5,8
3979,50,3,8
2364,66,3,5
4486,67,4,7
4427,53,6,8
2897,44,7,2
2928,58,1,6
3405,47,3,9
2988,51,7,8
3724,52,4,7
2145,64,2,3
3017,61,5,1
3361,46,5,7
3438,44,2,6
2608,65,9,5
4391,62,7,2
3344,57,8,2
3816,52,6,2
2820,60,4,9
3417,40,2,5
3162,49,5,9
2534,44,1,8
3280,56,6,2
2226,43,8,3
2395,59,3,6
2422,56,1,8
3467,54,3,9
2501,53,4,6
4022,69,5,7
4048,43,2,8
4325,67,9,1
3618,63,6,4
2170,68,2,1
4129,68,8,5
2822,41,6,8
3912,60,5,3
3448,51,2,2
2515,44,8,9
3852,42,9,6
2135,41,7,3
4210,68,2,2
4123,46,1,6
3063,53,6,9
3926,52,9,6
3716,60,9,3
2856,43,4,9
3001,50,2,1
4206,62,1,5
2779,53,1,3
3779,44,9,4
2828,68,1,2
2593,61,3,7
4104,42,7,8
2773,54,1,7
2851,40,2,1
3506,70,3,6
3448,49,1,6
3540,50,6,4
2363,67,6,2
3693,41,5,8
4380,57,7,4
2943,52,6,7
2879,64,6,9
3484,56,4,6
2207,40,9,1
3117,66,9,6
3219,52,1,1
3789,67,4,7
4098,57,6,9
2663,52,7,8
4322,53,4,9
2734,44,1,6
3562,59,3,6
2329,47,9,6
3957,60,1,3
3841,60,8,2
3241,53,4,5
3654,64,6,4
4200,40,7,2
3242,61,8,6
3336,62,9,6
2457,52,4,1
2858,44,8,7
3441,49,7,8
3170,67,5,1
2719,43,3,3
3386,61,5,9
3273,60,4,2
3335,59,9,2
2728,68,7,7
4334,66,4,4
4203,70,7,3
4101,47,7,5
3787,67,8,6
2625,69,4,7
3572,67,6,1
2670,65,9,5
3544,51,2,3
2477,69,4,9
4493,62,8,3
2321,45,8,1
3461,46,7,2
3886,50,4,6
3293,47,5,9
3185,63,5,9
4160,69,4,4
3927,61,2,8
3742,56,7,8
4173,48,8,7
3674,53,6,8
3841,41,6,1
4186,66,4,4
2667,48,8,1
2234,52,5,7
4461,59,9,8
4046,68,7,7
2333,47,5,6
2135,45,6,6
4388,53,5,8
2876,43,6,7
4081,68,8,4
2343,47,5,9
2905,55,9,7
3790,52,6,3
3949,43,9,6
3613,51,9,1
4000,56,9,2
3180,41,1,8
3881,70,9,2
4224,63,7,7
2856,42,1,3
3283,44,8,2
2888,59,9,2
4241,60,7,8
2216,69,4,2
3573,53,4,2
3537,66,5,6
2700,66,6,8
4043,58,4,5
2806,43,7,1
2740,67,3,9
4301,42,8,3
2776,44,9,7
2954,54,4,6
2371,45,4,4
2502,55,2,2
2807,47,3,5
2795,55,3,1
2561,52,7,3
4156,55,9,8
2217,43,8,1
4118,52,7,4
3844,48,4,4
2616,59,2,2
4188,66,4,6
2971,55,9,8
3881,46,2,7
2670,65,4,8
4274,63,9,7
3029,68,2,3
2660,53,5,7
3799,51,3,8
4347,52,7,3
2164,70,5,7
2895,60,4,3
4100,67,1,4
3788,50,7,2
3010,43,5,3
3203,52,8,6
2801,59,8,3
2371,55,3,8
2275,66,8,4
3263,65,4,3
3110,50,8,2
2290,60,1,9
3073,52,8,1
2951,59,9,8
3190,64,3,4
3832,46,5,7
3244,43,6,2
3455,61,6,8
4057,46,6,7
2367,53,6,5
3217,56,5,4
3198,49,4,5
3598,63,4,8
3583,52,3,6
4407,59,6,9
4267,67,3,6
2574,69,4,2
3223,62,4,8
2565,64,1,4
2721,57,2,7
3209,64,5,2
4057,43,7,4
3972,49,6,7
3901,43,6,7
2564,61,8,4
2449,67,8,7
3584,44,7,5
2202,52,3,5
3434,49,5,3
2612,51,8,4
3899,59,6,6
3945,58,7,6
2623,53,7,2
2717,59,9,5
3661,48,5,5
3753,65,5,8
3625,49,9,8
2452,45,4,6
2724,54,5,8
2211,55,3,3
2826,49,3,8
3769,55,1,6
2618,51,3,3
4465,64,3,9
2991,46,2,6
3408,40,7,4
3312,57,4,7
2402,45,9,6
3788,42,3,5
3263,46,9,4
3264,54,1,6
3143,50,2,7
2502,49,2,6
2679,54,6,5
2182,52,8,2
4479,41,3,6
2592,55,1,4
4383,49,2,6
3973,68,3,9
2540,66,3,6
4336,42,4,9
3123,41,3,6
3995,40,5,1
2737,43,7,8
2806,44,2,1
3452,69,6,8
3887,45,5,6
3551,58,9,6
2649,59,8,4
2245,41,4,4
2278,40,7,9
3648,44,2,3
3772,61,1,8
3816,47,8,4
4002,69,7,4
2810,62,5,6
2227,42,3,2
2616,51,3,1
3965,48,6,9
2137,51,6,5
3157,52,5,6
2521,47,1,2
4092,70,1,4
3840,52,2,5
2484,52,3,4
2140,56,5,4
2136,54,8,9
3930,40,8,2
2919,65,1,2
2145,68,2,1
2806,49,2,3
4483,60,2,5
2335,70,5,5
3584,70,6,1
2120,61,1,2
3343,64,9,1
3179,42,7,9
2706,43,3,6
3588,59,3,6
4294,67,3,4
2984,48,3,6
4466,48,8,3
3782,67,9,6
4488,46,2,8
3757,51,7,4
2261,67,1,5
3622,47,8,2
2358,68,7,6
3076,66,9,7
2328,69,3,6
2620,43,5,1
4297,41,1,4
4256,65,3,1
3254,44,4,6
2632,68,8,3
2111,70,8,1
2115,40,6,4
4069,45,3,2
2932,66,8,2
2784,45,1,8
2584,65,2,3
3488,63,9,1
3024,69,3,6
3933,50,9,3
3832,41,6,5
2427,41,7,5
2465,50,5,1
2713,58,4,2
2265,58,4,2
3410,40,5,5
3659,41,5,7
4179,62,6,8
2168,62,9,9
3064,45,6,7
3414,70,7,6
2768,50,1,3
2943,41,3,5
4125,44,6,1
3319,66,4,5
4344,69,4,1
4091,68,4,7
4489,65,3,5
2944,53,5,2
3491,41,4,3
2301,70,3,5
3472,61,5,5
4499,42,1,9
3603,43,5,8
3991,50,7,4
3394,59,6,4
2808,58,8,7
2405,70,1,6
2945,47,6,2
3787,43,2,7
4346,54,4,1
2429,66,8,2
3552,64,8,6
2775,59,5,3
4291,45,5,8
4108,61,1,9
2962,53,8,8
2710,58,7,9
4021,48,6,4
4313,57,4,9
2554,53,2,8
2231,40,7,9
4320,56,2,5
3312,68,5,7
3495,55,6,7
4023,68,6,9
4394,46,4,5
2649,66,4,6
3797,40,4,3
3462,40,2,9
2552,54,4,5
4318,62,9,6
4189,57,7,2
2665,43,8,8
2801,56,7,7
2532,40,6,3
3965,40,4,2
4032,58,8,3
3546,43,2,3
4419,50,9,2
2637,43,5,7
2386,67,7,8
3891,50,4,8
3774,63,9,5
4068,48,6,8
3428,50,9,3
3836,61,4,8
2918,66,4,7
2465,63,9,4
3995,69,5,8
2667,49,3,9
3752,69,8,1
2808,46,8,2
3482,60,3,1
4100,52,1,1
3375,65,6,4
2304,70,4,6
3645,50,3,6
2221,62,5,5
2882,67,3,5
4076,43,6,1
3745,43,4,8
3864,62,2,1
2594,43,3,8
3098,64,7,1
2895,68,5,1
3862,59,6,5
3519,51,9,2
4314,47,2,9
3852,52,7,6
3415,56,1,3
2383,46,6,7
2396,47,5,7
3973,53,2,1
4008,59,3,4
3174,42,9,5
4218,50,6,9
2174,56,7,7
3552,64,3,3
4174,52,9,7
2568,64,1,8
4392,62,3,7
3441,58,3,6
4372,60,7,3
3809,52,7,8
2203,67,1,3
3376,52,4,1
3684,45,4,8
3916,47,5,9
2534,55,5,9
2574,50,7,6
3290,67,5,2
2642,67,1,3
2902,70,2,9
2164,70,9,7
2384,43,5,4
2331,65,2,9
2877,66,1,4
2451,66,4,4
2712,58,4,8
2241,51,2,7
2511,58,2,8
2655,67,5,8
4317,55,4,1
3480,42,1,7
3560,51,3,9
4160,68,4,9
4162,53,1,9
2689,70,6,7
4286,66,2,9
4161,48,8,4
4354,68,4,6
3512,61,1,2
4188,45,1,8
2438,56,2,1
2299,62,3,5
4008,44,4,7
3522,48,8,5
3542,50,5,2
3542,55,1,4
4214,48,4,1
3129,66,7,7
3035,53,7,3
2319,68,1,6
3362,51,1,4
2679,66,2,9
3464,63,3,9
3971,58,9,5
2511,69,2,5
3259,43,6,4
3762,62,5,4
2404,40,3,4
2321,52,7,8
3602,65,3,4
3682,63,2,8
2551,54,8,8
4017,49,1,9
2638,58,9,1
2980,59,4,6
3331,57,6,1
2561,63,8,5
4167,69,8,6
3595,56,6,1
2555,50,3,9
4224,42,4,2
4323,64,2,7
4351,44,5,3
2717,65,2,3
2148,65,8,9
2993,65,5,4
4281,66,3,1
3606,64,8,3
4089,67,5,2
2181,51,7,6
3176,68,8,9
3649,54,3,3
4476,40,2,2
3518,69,6,9
3769,47,7,2
2612,66,8,3
2251,54,8,9
4122,51,4,7
4477,60,1,8
2707,51,4,8
4383,66,9,3
2483,42,9,7
3644,47,5,4
3635,70,6,9
3254,55,9,7
3511,70,5,4
2957,48,1,6
4479,46,1,7
3813,64,3,8
3429,46,9,4
3010,48,6,6
2212,40,3,9
4350,49,7,9
3696,64,9,3
3607,58,1,2
3908,69,6,5
4142,68,4,9
3878,42,4,9
2858,46,6,5
4057,53,9,9
3296,55,1,3
2353,56,6,3
3981,58,5,5
3219,40,9,6
3274,46,5,1
2137,65,1,1
3092,59,1,3
2382,40,3,1
3688,56,1,6
3902,60,8,9
4115,56,4,6
2815,54,3,5
2914,44,8,1
4106,61,2,1
2340,64,3,4
3191,41,8,7
3821,61,5,6
2608,56,7,2
4412,49,7,5
4078,57,3,8
2120,49,8,6
2257,47,1,5
3390,59,8,8
3755,49,5,9
4485,43,5,9
2437,52,9,8
4105,55,8,6
3868,70,4,2
4005,54,3,8
2245,64,8,8
3123,54,3,8
4290,60,8,2
4060,70,1,4
4033,62,6,2
2912,55,1,4
2359,40,2,9
4108,64,9,3
3423,45,2,3
3218,51,9,2
3340,70,6,1
2182,56,2,3
2831,41,5,1
2571,61,5,4
2712,55,4,8
3572,62,8,3
3443,51,5,9
3430,68,6,1
3424,44,8,4
2489,70,7,8
2431,60,7,6
3179,48,9,4
2416,45,6,3
2969,54,8,5
3611,54,6,3
4328,55,1,2
2408,54,9,8
3401,50,6,2
3833,43,6,1
2933,43,8,8
4063,70,1,3
2568,58,1,8
3389,60,8,9
3517,48,8,2
3569,52,3,3
3460,63,1,8
2763,41,2,3
2874,66,6,5
3292,42,9,9
2948,48,7,1
2212,70,3,5
4445,58,6,8
3750,55,5,7
2380,49,4,2
3000,61,4,5
3776,56,2,9
2368,62,3,8
4434,70,7,9
3595,60,9,1
3158,60,3,5
2853,67,8,6
4267,47,5,1
2868,51,1,8
3765,47,7,8
2501,54,4,8
3214,55,8,6
4213,43,3,3
2527,57,3,9
4166,63,2,6
2790,70,1,3
3367,50,2,3
3268,55,3,1
2336,41,5,7
3809,61,7,5
3168,50,5,4
3301,46,2,3
4482,54,2,3
4288,50,6,8
2387,46,2,8
4492,67,6,5
2958,44,2,7
4487,60,7,2
2995,52,3,6
2431,55,5,7
3658,42,3,9
4175,66,1,8
4314,55,3,1
3679,51,8,3
4230,55,2,6
4235,70,6,3
4382,60,7,5
3691,41,6,4
3989,64,5,3
3634,51,4,7
3225,43,2,3
4097,55,2,1
2781,55,4,1
4046,54,2,5
3450,48,4,8
4288,55,9,3
2325,63,2,2
4307,55,3,3
3427,46,8,1
3444,61,3,3
2455,60,6,4
2327,57,9,9
3872,60,5,2
2634,52,3,4
3554,61,1,9
3845,57,8,7
2709,56,1,3
3150,49,2,6
2831,69,1,1
3932,70,7,6
2570,59,2,7
3103,55,9,8
3612,56,6,5
3741,53,4,3
3463,54,3,9
2432,48,9,6
3467,41,3,5
2467,50,4,6
2235,66,3,7
3705,49,9,4
3914,53,5,9
3482,53,6,6
2933,45,9,3
2382,43,9,3
2303,69,7,8
3993,57,6,9
4092,59,3,6
4391,49,6,7
3702,44,6,3
4364,47,4,4
3963,59,3,2
3256,60,6,6
4232,57,4,4
2297,58,1,3
2139,61,1,9
2818,54,6,4
4409,70,4,9
2274,59,7,9
2455,48,6,1
3439,44,1,5
4143,57,9,6
4464,41,7,6
3780,61,7,8
4115,46,9,4
2707,69,1,2
3341,68,8,1
4423,56,6,8
3531,58,8,6
3804,56,9,4
3700,63,4,6
4283,45,9,5
2706,55,1,3
3512,47,5,8
3599,56,8,7
2568,41,2,9
3848,48,8,5
3321,65,4,7
3124,69,3,1
3413,43,2,3
2992,60,1,3
3816,44,5,9
2282,53,5,1
3304,46,4,6
3739,57,6,6
2357,43,3,8
2491,68,9,2
3553,44,3,3
3150,67,2,2
2200,56,1,9
3274,44,7,4
3890,60,4,2
2448,68,1,4
3947,48,5,5
3445,66,3,8
2319,60,3,6
3907,41,7,9
3995,56,8,9
4474,62,5,3
3040,40,6,5
2538,65,3,6
4098,67,5,2
3817,48,1,8
3226,69,5,1
4155,42,3,1
3774,45,3,2
4473,57,5,8
3542,58,8,7
3547,40,2,2
3345,66,9,5
4328,66,7,6
2547,41,7,7
4333,64,6,1
3658,51,5,8
3853,67,5,7
2229,61,3,1
3087,68,5,9
2415,42,4,3
3539,67,5,7
2184,44,8,3
4410,62,8,1
2552,63,3,2
4286,41,8,3
4098,49,8,1
3528,48,1,7
2303,47,3,1
2317,54,5,8
3119,56,6,6
4336,62,9,1
2156,44,5,5
4487,53,1,9
2177,64,8,3
2492,60,1,2
2587,46,9,8
2140,45,8,4
4466,53,7,1
3437,60,4,5
4057,60,3,6
2961,46,5,5
4497,57,5,9
3008,54,1,8
3886,57,8,9
2449,44,6,7
4333,54,4,3
2537,57,5,4
3354,66,8,4
2579,51,2,8
3209,43,5,7
4436,56,9,3
2981,63,4,9
3660,54,6,7
3733,50,5,4
2310,53,6,7
4063,47,7,9
3613,55,5,5
4086,67,9,8
3820,41,3,5
3145,58,8,2
3691,61,8,2
2483,45,6,6
2174,55,9,5
3422,50,1,5
3860,63,3,4
2542,42,1,9
3183,65,9,9
4321,66,3,8
2567,52,1,7
2153,41,6,1
3680,44,4,2
2786,55,4,5
3689,67,8,1
2289,53,3,6
2269,60,4,2
2618,69,6,8
2144,43,3,7
4467,55,8,5
4278,59,3,2
3417,64,5,8
2778,42,2,5
2575,51,7,1
2917,48,6,2
4233,68,8,2
3491,70,4,3
3488,54,5,2
2421,59,6,3
4116,47,4,5
3698,70,9,6
3205,47,2,9
4348,54,1,2
3499,52,4,8
3657,53,7,8
4211,59,1,2
4168,55,4,5
3411,45,1,3
3351,43,5,7
3487,55,9,5
4209,65,9,8
4400,54,1,9
3900,58,8,8
3417,58,1,2
3848,57,3,2
3514,70,7,8
3238,64,3,7
2318,55,5,9
2247,45,2,1
4089,50,8,1
3083,49,3,2
3367,59,9,4
2795,54,4,6
2390,61,9,7
2464,55,2,1
3546,60,1,2
3395,53,1,1
3723,68,4,8
4384,48,9,9
3946,61,4,4
4059,55,7,7
3788,64,8,9
3075,46,1,9
3056,41,2,7
2962,59,8,7
4406,52,8,7
3719,48,7,8
3895,67,4,3
3315,45,6,9
4106,53,7,2
2262,56,7,9
2590,54,9,7
4236,63,2,5
2476,51,2,3
4017,70,2,4
2315,44,6,1
3974,66,2,5
4358,48,7,2
4334,52,9,2
3705,59,5,1
2138,65,5,2
3118,68,4,2
3625,50,1,6
3172,58,9,7
2694,41,2,9
4047,40,6,5
2214,50,7,4
3267,48,2,5
4177,56,7,4
