개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y)
3160000,PHMA220073160034021200001,2007-02-22,,3,폐업,3,폐업,2020-12-11,,,,02-863-9900,,,,"서울특별시 구로구 남부순환로 1291 (가리봉동, 영진오피스)",8395,남부효요양병원,2021-02-13 15:58,U,40:00.0,요양병원(일반요양병원),190588.9086,441873.5041
3160000,PHMA220073160034021200003,2007-07-02,,3,폐업,3,폐업,2011-11-09,,,,02 2615 2233,,152-883,서울특별시 구로구 궁동 198-8호,,,세광보난자요양병원,2011-12-06 15:55,I,59:59.0,요양병원(일반요양병원),,
3160000,PHMA220073160034021200005,2007-09-10,,3,폐업,3,폐업,2021-07-05,,,,02 2616 7575,,,서울특별시 구로구 개봉동 403번지 29호,"서울특별시 구로구 개봉로19길 3 (개봉동, 강서진료병원)",8337,강서효요양병원,2021-07-05 13:28,U,40:00.0,요양병원(일반요양병원),187161.1951,443384.623
3160000,PHMA220103160034021200001,2010-06-07,,3,폐업,3,폐업,2016-03-15,,,,,,152-838,서울특별시 구로구 구로5동 44번지 7호,서울특별시 구로구 공원로6가길 4 (구로동),,의료법인 고려수 의료재단 고려수요양병원,2018-08-24 9:57,I,59:59.0,요양병원(일반요양병원),190344.1916,444414.1709
3160000,PHMA220193160034021200001,2019-01-14,,1,영업/정상,13,영업중,,,,,02-2616-7755,4356,,,"서울특별시 구로구 중앙로 64, 고척프라자 가동 4,5층/나동3,4층 (고척동)",8218,오케이요양병원,2024-11-13 9:21,U,40:00.0,요양병원(일반요양병원),187798.8693,444629.7048
3160000,PHMA220223160034021200001,2022-11-02,,1,영업/정상,13,영업중,,,,,02-2613-7000,3458,,,"서울특별시 구로구 경인로 393-7, 일이삼전자타운 2동 6,7층 (고척동)",8227,포그니병원,2025-01-15 14:21,U,40:00.0,병원,187826.6982,443925.5247
3160000,PHMA220103160034021200002,2010-11-09,,1,영업/정상,13,영업중,,,,,02-2686-7588,1529.95,,서울특별시 구로구 고척동 324 신원프라자,"서울특별시 구로구 중앙로1길 18-18, 2층 (고척동, 신원프라자)",8227,아나파한방병원,2024-11-13 9:18,U,40:00.0,한방병원,187870.4708,444127.3086
3160000,PHMA220103160034021200003,2010-12-08,,1,영업/정상,13,영업중,,,,,070-4268-7246,3773.02,,서울특별시 구로구 구로동 1126번지 34호 금강빌딩,"서울특별시 구로구 시흥대로 547, 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 25, 티타운빌딩 B102,103,205,206,302 (구로동)",8392,참튼튼병원,2025-01-15 14:21,U,40:00.0,병원,191118.2893,442223.1321
3160000,PHMA220113160034021200001,2011-09-09,,1,영업/정상,13,영업중,,,,,-3257,2410.07,,,"서울특별시 구로구 구로동로 147, MEDI FLOWER 147 (구로동)",8309,예스병원,2025-01-15 14:07,U,40:00.0,병원,189614.1688,443289.3756
3160000,PHMA220123160034021200002,2012-07-09,,1,영업/정상,13,영업중,,,,,02-2682-2100,2595.54,,,"서울특별시 구로구 서해안로 2296, 삼성미래여성병원 (오류동)",8342,삼성미래여성병원,2025-01-08 16:08,U,40:00.0,병원,185818.0058,443237.9274
3160000,PHMA220213160034021200001,2021-06-01,,1,영업/정상,13,영업중,,,,,02-863-8999,4371.9,,,"서울특별시 구로구 남부순환로 1291,  A동1,2,3,4,5,6,7층 B동 5,6,7층 (가리봉동)",8395,남서울요양병원,2025-04-18 15:40,U,00:00.0,요양병원(일반요양병원),190588.9086,441873.5041
3160000,PHMA220183160034021200002,2018-09-21,,1,영업/정상,13,영업중,,,,,02-333-1119,8447.46,,서울특별시 구로구 오류동 55번지 30호 더세인트빌딩,"서울특별시 구로구 경인로 218, 더세인트빌딩 B1.B중,3~15층 (오류동)",8271,더세인트요양병원,2025-05-21 16:24,U,04:00.0,요양병원(일반요양병원),186237.2934,443794.006
3160000,PHMA220213160034021200002,2021-11-30,,1,영업/정상,13,영업중,,,,,02-2611-8883,7086.23,,"서울특별시 구로구 개봉동 143-1 오류빌딩 지하1층, 1층,2층,3층,4층,5층,6층","서울특별시 구로구 경인로 297, 오류빌딩 (개봉동)",8238,서울브이아이피(VIP)요양병원,2025-05-09 17:07,U,01:00.0,요양병원(일반요양병원),186968.2629,443991.4113
3160000,PHMA220163160034021200001,2016-03-15,,1,영업/정상,13,영업중,,,,,02-1577-2588,4798.13,,,"서울특별시 구로구 공원로6가길 4, 고려 수 타워 (구로동)",8296,의료법인 서울효천의료재단 에이치플러스자립병원,2025-05-21 16:16,U,04:00.0,병원,190344.1916,444414.1709
3160000,PHMA220183160034021200001,2018-05-17,,1,영업/정상,13,영업중,,,,,02-837-7111,14277.71,,서울특별시 구로구 구로동 552-148 제중요양병원,"서울특별시 구로구 새말로 60, 제중요양병원 지하1,2/1~10층 (구로동)",8290,재단법인 제중의료복지재단 제중요양병원,2025-06-19 15:30,U,01:00.0,요양병원(일반요양병원),189911.9871,444573.7627
3160000,PHMA220193160034021200003,2019-02-27,,1,영업/정상,13,영업중,,,,,02-6741-1075,1684.36,,,"서울특별시 구로구 경인로 176, 501,502,601호 (오류동, 시티월드)",8271,일로한방병원,2025-06-26 9:05,U,08:00.0,한방병원,185875.8758,443592.1388
3160000,PHMA220143160034021200001,2014-05-26,,1,영업/정상,13,영업중,,,,,02-2636-1122,1260.45,,,서울특별시 구로구 중앙로 100 (고척동),8218,연세사랑모아여성병원,2025-04-15 13:03,U,07:00.0,병원,187606.6938,444911.9253
3160000,PHMA220133160034021200001,2013-04-22,,1,영업/정상,13,영업중,,,,,02-858-0100,2404.38,,"서울특별시 구로구 구로동 586-5 삼전 솔하임 2~10층, 11층일부","서울특별시 구로구 새말로 15, 2~10층,11층 일부호 (구로동, 삼전 솔하임)",8291,의료법인 우리아이들 의료재단 우리아이들병원,2025-01-08 16:11,U,40:00.0,병원,189538.8798,444449.405
3160000,PHMA219833160034021200001,1983-08-31,,1,영업/정상,13,영업중,,,,,02-2626-1114,121129.26,,,"서울특별시 구로구 구로동로 148, 고려대부속구로병원 (구로동)",8308,고려대학교의과대학부속구로병원,2025-05-08 14:39,U,00:00.0,종합병원,189737.5631,443329.4594
3160000,PHMA220133160034021200002,2013-10-01,,1,영업/정상,13,영업중,,,,,,4990.19,,,"서울특별시 구로구 새말로 94, 2~6층, 9층 / 새말로 110 지하1층동 3~6층 (구로동)",8289,아름제일병원,2025-01-15 14:07,U,40:00.0,병원,190244.829,444811.2382
3160000,PHMA220143160034021200002,2014-06-12,,1,영업/정상,13,영업중,,,,,02-3666-1122,2295,,,"서울특별시 구로구 중앙로 91, 본소클리닉스 (고척동)",8228,목동현대요양병원,2025-01-15 14:07,U,40:00.0,요양병원(일반요양병원),187589.4464,444825.0828
3160000,PHMA220003160034021200003,2000-02-09,,1,영업/정상,13,영업중,,,,,02-2067-1500,10567.63,,서울특별시 구로구 고척동 76번지 189호 구로성심병원,"서울특별시 구로구 경인로 427, 구로성심병원 (고척동)",8223,구로성심병원,2025-02-13 14:40,U,40:00.0,종합병원,188114.4044,444166.1984
3160000,PHMA219763160034021200005,1976-09-03,,1,영업/정상,13,영업중,,,,,02-2613-8001,2291.6,,서울특별시 구로구 개봉동 353-2 구로다나병원빌딩,"서울특별시 구로구 개봉로 126, 구로다나병원빌딩 (개봉동)",8277,의료법인다나의료재단구로다나병원,2024-06-07 4:43,U,40:00.0,정신병원,187263.4236,443866.7898
3160000,PHMA220043160034021200007,2004-10-01,,1,영업/정상,13,영업중,,,,,02-864-2875,,,,서울특별시 구로구 새말로 110 (구로동),8289,마루치과병원,2023-07-12 9:08,U,40:00.0,치과병원,190383.3224,444896.3768
3170000,PHMA220083170035021200001,2008-03-17,,3,폐업,3,폐업,2015-09-23,,,,02-867-7700,,153-823,"서울특별시 금천구 독산동 951번지 4호 5,6,7,8층","서울특별시 금천구 남부순환로 1372, 5,6,7,8층 (독산동)",8537,효인요양병원,2015-09-22 14:06,I,59:59.0,요양병원(일반요양병원),191389.0277,441916.0816
3170000,PHMA220113170035021200001,2011-03-02,,3,폐업,3,폐업,2021-09-03,,,,28911801,,153-864,서울특별시 금천구 시흥1동 999번지 29호,서울특별시 금천구 시흥대로 239 (시흥동),8614,뉴연세여성병원,2021-09-01 11:17,U,40:00.0,병원,191074.222,439241.8052
3170000,PHMA220193170035021200001,2019-03-14,,1,영업/정상,13,영업중,,,,,02-6951-1245,3694.51,,"서울특별시 금천구 시흥동 1031번지 엠타워 7,8,9,14,지하2층","서울특별시 금천구 시흥대로73길 67, 엠타워 7,8,9,14,지하2층 (시흥동)",8613,파라솔요양병원,2023-08-04 13:21,U,40:00.0,요양병원(일반요양병원),190718.3772,439322.4274
3160000,PHMA220073160034021200004,2007-08-08,,1,영업/정상,13,영업중,,,,,02-863-8636,5171.76,,서울특별시 구로구 가리봉동 137-14,"서울특별시 구로구 남부순환로107길 24, 정성요양병원 (가리봉동)",8395,의료법인 어울림의료재단 정성요양병원,2025-08-21 15:14,U,03:00.0,요양병원(일반요양병원),190607.8317,441932.2917
3160000,PHMA220083160034021200001,2008-02-25,,1,영업/정상,13,영업중,,,,,02 3666 1114,12030.39,,서울특별시 구로구 개봉동 43번지 1호,"서울특별시 구로구 고척로21나길 88-41 (개봉동, 미소들병원)",8250,의료법인 미소들노인전문병원,2025-06-04 17:29,U,08:00.0,요양병원(노인병원),185884.744,444536.9159
3170000,PHMA220213170035021200001,2021-03-26,,1,영업/정상,13,영업중,,,,,02-896-0010,2465.9,,서울특별시 금천구 시흥동 113-14 리솜메디라이프,"서울특별시 금천구 시흥대로79길 15, 리솜메디라이프 4~7층 (시흥동)",8609,리솜한방병원,2025-07-15 16:46,U,07:00.0,한방병원,190879.0639,439641.0618
3170000,PHMA220193170035021200002,2019-09-25,,1,영업/정상,13,영업중,,,,,02-6359-7554,1376.83,,서울특별시 금천구 시흥동 1031번지,"서울특별시 금천구 시흥대로73길 67, 4,6층 (시흥동)",8613,금천한방병원,2025-08-26 13:17,U,08:00.0,한방병원,190718.3772,439322.4274
3170000,PHMA220033170035021200001,2003-11-07,,1,영업/정상,13,영업중,,,,,02-852-0067,1013.87,,,서울특별시 금천구 시흥대로114길 5 (독산동),8579,아카시아병원,2025-08-19 19:14,U,01:00.0,병원,190957.7842,440664.0262
3170000,PHMA219963170035021200001,1996-04-29,,1,영업/정상,13,영업중,,,,,02-852-1800,2272.58,,,서울특별시 금천구 남부순환로 1398 (독산동),8548,구로한방병원,2024-05-13 17:28,U,40:00.0,한방병원,191626.3562,441978.8965
3170000,PHMA220073170035021200001,2007-01-03,,1,영업/정상,13,영업중,,,,,02-867-7056,2273.1,153-801,서울특별시 금천구 가산동 151번지 36호,서울특별시 금천구 가산로 122 (가산동),8529,성지병원,2024-05-10 6:13,U,40:00.0,정신병원,190457.7728,441601.3257
3170000,PHMA220103170035021200001,2010-11-08,,1,영업/정상,13,영업중,,,,,02-1577-7015,4461.21,,서울특별시 금천구 독산동 150번지 7호 새움병원,"서울특별시 금천구 시흥대로139길 8, 새움병원 (독산동)",8534,새움병원,2023-12-18 16:29,U,40:00.0,병원,190879.7855,441215.6792
3170000,PHMA220123170035021200002,2012-12-26,,1,영업/정상,13,영업중,,,,,805-6797,,153-813,서울특별시 금천구 독산동 331번지 39호,서울특별시 금천구 범안로 1191 (독산동),8586,성신고려요양병원,2018-12-29 14:34,U,40:00.0,요양병원(일반요양병원),190559.6371,440511.1528
3170000,PHMA220153170035021200001,2015-12-02,,1,영업/정상,13,영업중,,,,,02-2111-9700,,,서울특별시 금천구 독산동 288번지 1호,"서울특별시 금천구 시흥대로 421 (독산동, 건국빌딩)",8523,서울바른세상병원,2021-12-07 10:11,U,40:00.0,병원,190880.4771,441004.4907
3170000,PHMA220113170035021200002,2011-06-20,,1,영업/정상,13,영업중,,,,,1544-2708,,153-858,서울특별시 금천구 시흥1동 890번지 4호 대의빌딩 3층,"서울특별시 금천구 시흥대로 202, 3,4층 (시흥동, 대의빌딩)",8629,녹십자요양병원,2021-12-30 13:06,U,40:00.0,요양병원(일반요양병원),191257.6118,438879.4251
3170000,PHMA220113170035021200003,2011-10-21,,1,영업/정상,13,영업중,,,,,02-896-2114,,,"서울특별시 금천구 시흥동 883번지 5호 서평빌딩 5,6,7층","서울특별시 금천구 시흥대로 230, 서평빌딩 5,6,7층 (시흥동)",8628,서울대효병원,2019-08-02 10:06,U,40:00.0,병원,191191.8687,439144.8779
3220000,PHMA220193220033021200001,2019-03-29,,3,폐업,3,폐업,2021-07-04,,,,1577-7565,,,서울특별시 강남구 도곡동 543번지 4호,"서울특별시 강남구 도곡로 212, 지하2층,지상4~8층 (도곡동)",6272,예작병원,2021-06-25 17:57,U,40:00.0,병원,203665.585,443357.415
3170000,PHMA219853170035021200001,1985-06-21,,1,영업/정상,13,영업중,,,,,02-804-0002,5777.48,153-857,서울특별시 금천구 시흥동 882번지 31호,서울특별시 금천구 시흥대로 244 (시흥동),8626,희명병원,2025-01-13 17:56,U,40:00.0,종합병원,191137.4552,439289.5137
3170000,PHMA219853170035021200002,1985-11-05,,1,영업/정상,13,영업중,,,,,02-857-2001,4652.48,,,서울특별시 금천구 독산로 362 (독산동),8547,실버한방병원,2023-12-19 11:42,U,40:00.0,한방병원,191453.8036,441879.1894
3180000,PHMA219893180034021200001,1989-11-30,,3,폐업,3,폐업,,,,,02-840-0101,,,서울특별시 영등포구 신길동   103-21,,,서울대윤병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA219923180034021200001,1992-01-14,,3,폐업,3,폐업,2008-09-23,,,,02-2635-3883,,,서울특별시 영등포구 양평동1가   120-32,,,지성병원,2009-04-20 19:41,I,59:59.0,병원,,
3180000,PHMA219943180034021200001,1994-04-13,,3,폐업,3,폐업,,,,,02-2639-7777,,,서울특별시 영등포구 영등포동4가   156-0,,,김안과병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA219993180034021200001,1999-08-23,,3,폐업,3,폐업,2010-04-15,,,,832-0151,,,서울 영등포구 신길3동 232-84,,,영등포하나요양병원,2010-04-15 18:12,I,59:59.0,요양병원(일반요양병원),,
3180000,PHMA220003180034021200001,2000-01-20,,3,폐업,3,폐업,,,,,02-845-0777,,,서울특별시 영등포구 대림동   706-1,,,서울복지병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220003180034021200002,2000-06-30,,3,폐업,3,폐업,2015-12-07,,,,6334-1000,,150-949,서울특별시 영등포구 여의도동 25번지 11호 한진해운빌딩 지하1층,"서울특별시 영등포구 국제금융로2길 25, 지하1층 (여의도동)",7327,유디치과병원,2015-12-07 13:19,I,59:59.0,치과병원,193338.7414,446812.9515
3180000,PHMA220003180034021200003,2000-08-03,,3,폐업,3,폐업,,,,,02-832-0151,,,서울특별시 영등포구 신길동   232-84,,,하병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220003180034021200006,2000-08-31,,3,폐업,3,폐업,,,,,02-2068-7577,,,서울특별시 영등포구 영등포동7가   77-0,,,은송병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220013180034021200001,2001-03-26,,3,폐업,3,폐업,,,,,02-2635-3883,,,서울특별시 영등포구 양평동1가   120-32,,,지성병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220013180034021200002,2001-04-27,,3,폐업,3,폐업,,,,,02-2679-5118,,,서울특별시 영등포구 영등포동8가   12-1,,,서울성모병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220013180034021200003,2001-06-04,,3,폐업,3,폐업,,,,,02-841-0101,,,서울특별시 영등포구 신길동   103-21,,,서울대윤병원,2008-12-18 18:44,I,59:59.0,병원,,
3170000,PHMA220123170035021200001,2012-06-14,,1,영업/정상,13,영업중,,,,,28385558,4880.29,,서울특별시 금천구 독산동 899-6 2~9층,"서울특별시 금천구 남부순환로 1400, 2~9층 (독산동)",8548,금천수병원,2025-03-12 18:07,U,04:00.0,병원,191659.5131,441984.5022
3180000,PHMA220013180034021200004,2001-08-01,,3,폐업,3,폐업,,,,,02-841-0101,,,서울특별시 영등포구 신길동   103-21,,,서울대윤병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220013180034021200005,2001-08-01,,3,폐업,3,폐업,,,,,02-2635-2809,,,서울특별시 영등포구 당산동3가   386-3,,,영등포병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220013180034021200006,2001-10-29,,3,폐업,3,폐업,,,,,02-2635-2809,,,서울특별시 영등포구 당산동3가   386-3,,,영등포병원,2008-12-18 18:44,I,59:59.0,병원,,
3200000,PHMA220133200033021200002,2013-10-02,,1,영업/정상,13,영업중,,,,,218997272,972,151-887,서울특별시 관악구 신림동 726번지 5호,서울특별시 관악구 난곡로 215 (신림동),8864,조인트힐병원,2024-07-30 9:43,U,40:00.0,병원,192636.6674,441286.6545
3180000,PHMA220083180034021200002,2008-07-28,,3,폐업,3,폐업,2017-10-01,,,,02-2678-7555,,150-863,서울특별시 영등포구 양평동1가 120번지 32호,"서울특별시 영등포구 선유로25길 6, 지하1층~지상5층 (양평동1가)",7272,오산당요양병원,2017-10-20 17:55,I,59:59.0,요양병원(일반요양병원),190170.6693,446856.8121
3180000,PHMA220063180034021200005,1999-08-23,,3,폐업,3,폐업,2010-04-15,,,,02-832-0155,,150-053,서울특별시 영등포구 신길3동 84번지,,,영등포하나요양병원,2014-05-01 10:50,I,59:59.0,요양병원(일반요양병원),,
3180000,PHMA220013180034021200008,2001-11-28,,3,폐업,3,폐업,,,,,02-2635-2809,,,서울특별시 영등포구 당산동3가   386-3,,,영등포병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220023180034021200001,2002-05-24,,3,폐업,3,폐업,,,,,02-2068-7577,,,서울특별시 영등포구 영등포동7가   77-5,,,은송병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220023180034021200002,2002-05-24,,3,폐업,3,폐업,,,,,02-832-0151,,,서울특별시 영등포구 신길동   232-84,,,하병원,2008-12-18 18:44,I,59:59.0,병원,,
3180000,PHMA220023180034021200005,2002-10-17,,3,폐업,3,폐업,,,,,02-2639-7862,,,서울특별시 영등포구 영등포동4가   156-0,,,김안과병원,2008-12-18 18:44,I,59:59.0,병원,,
